=== Backfill Chapter Thumbnails (5th image / index 4) ===

Total chapters: 43052

Progress: 36200/43052 | Updated: 17010 | Skipped: 19190 | Errors: 0
Progress: 36300/43052 | Updated: 17051 | Skipped: 19249 | Errors: 0
Progress: 36400/43052 | Updated: 17089 | Skipped: 19311 | Errors: 0
Progress: 36500/43052 | Updated: 17127 | Skipped: 19373 | Errors: 0
Progress: 36600/43052 | Updated: 17167 | Skipped: 19433 | Errors: 0
Progress: 36700/43052 | Updated: 17208 | Skipped: 19492 | Errors: 0
Progress: 36800/43052 | Updated: 17251 | Skipped: 19549 | Errors: 0
Progress: 36900/43052 | Updated: 17292 | Skipped: 19608 | Errors: 0
Progress: 37000/43052 | Updated: 17328 | Skipped: 19672 | Errors: 0
Progress: 37100/43052 | Updated: 17375 | Skipped: 19725 | Errors: 0
Progress: 37200/43052 | Updated: 17416 | Skipped: 19784 | Errors: 0
Progress: 37300/43052 | Updated: 17463 | Skipped: 19837 | Errors: 0
Progress: 37400/43052 | Updated: 17509 | Skipped: 19891 | Errors: 0
Progress: 37500/43052 | Updated: 17547 | Skipped: 19953 | Errors: 0
Progress: 37600/43052 | Updated: 17590 | Skipped: 20010 | Errors: 0
Progress: 37700/43052 | Updated: 17639 | Skipped: 20061 | Errors: 0
Progress: 37800/43052 | Updated: 17676 | Skipped: 20124 | Errors: 0
Progress: 37900/43052 | Updated: 17717 | Skipped: 20183 | Errors: 0
Progress: 38000/43052 | Updated: 17760 | Skipped: 20240 | Errors: 0
Progress: 38100/43052 | Updated: 17806 | Skipped: 20294 | Errors: 0
Progress: 38200/43052 | Updated: 17844 | Skipped: 20356 | Errors: 0
Progress: 38300/43052 | Updated: 17888 | Skipped: 20412 | Errors: 0
Progress: 38400/43052 | Updated: 17925 | Skipped: 20475 | Errors: 0
Progress: 38500/43052 | Updated: 17968 | Skipped: 20532 | Errors: 0
Progress: 38600/43052 | Updated: 18010 | Skipped: 20590 | Errors: 0
Progress: 38700/43052 | Updated: 18049 | Skipped: 20651 | Errors: 0
Progress: 38800/43052 | Updated: 18088 | Skipped: 20712 | Errors: 0
Progress: 38900/43052 | Updated: 18136 | Skipped: 20764 | Errors: 0
Progress: 39000/43052 | Updated: 18176 | Skipped: 20824 | Errors: 0
Progress: 39100/43052 | Updated: 18222 | Skipped: 20878 | Errors: 0
Progress: 39200/43052 | Updated: 18272 | Skipped: 20928 | Errors: 0
Progress: 39300/43052 | Updated: 18316 | Skipped: 20984 | Errors: 0
Progress: 39400/43052 | Updated: 18362 | Skipped: 21038 | Errors: 0
Progress: 39500/43052 | Updated: 18399 | Skipped: 21101 | Errors: 0
Progress: 39600/43052 | Updated: 18433 | Skipped: 21167 | Errors: 0
Progress: 39700/43052 | Updated: 18478 | Skipped: 21222 | Errors: 0
Progress: 39800/43052 | Updated: 18520 | Skipped: 21280 | Errors: 0
Progress: 39900/43052 | Updated: 18559 | Skipped: 21341 | Errors: 0
Progress: 40000/43052 | Updated: 18605 | Skipped: 21395 | Errors: 0
Progress: 40100/43052 | Updated: 18636 | Skipped: 21464 | Errors: 0
Progress: 40200/43052 | Updated: 18678 | Skipped: 21522 | Errors: 0
Progress: 40300/43052 | Updated: 18718 | Skipped: 21582 | Errors: 0
Progress: 40400/43052 | Updated: 18747 | Skipped: 21653 | Errors: 0
Progress: 40500/43052 | Updated: 18791 | Skipped: 21709 | Errors: 0
Progress: 40600/43052 | Updated: 18822 | Skipped: 21778 | Errors: 0
Progress: 40700/43052 | Updated: 18864 | Skipped: 21836 | Errors: 0
Progress: 40800/43052 | Updated: 18899 | Skipped: 21901 | Errors: 0
Progress: 40900/43052 | Updated: 18941 | Skipped: 21959 | Errors: 0
Progress: 41000/43052 | Updated: 18982 | Skipped: 22018 | Errors: 0
Progress: 41100/43052 | Updated: 19020 | Skipped: 22080 | Errors: 0
Progress: 41200/43052 | Updated: 19051 | Skipped: 22149 | Errors: 0
Progress: 41300/43052 | Updated: 19088 | Skipped: 22212 | Errors: 0
Progress: 41400/43052 | Updated: 19127 | Skipped: 22273 | Errors: 0
Progress: 41500/43052 | Updated: 19173 | Skipped: 22327 | Errors: 0
Progress: 41600/43052 | Updated: 19211 | Skipped: 22389 | Errors: 0
Progress: 41700/43052 | Updated: 19257 | Skipped: 22443 | Errors: 0
Progress: 41800/43052 | Updated: 19301 | Skipped: 22499 | Errors: 0
Progress: 41900/43052 | Updated: 19347 | Skipped: 22553 | Errors: 0
Progress: 42000/43052 | Updated: 19396 | Skipped: 22604 | Errors: 0
Progress: 42100/43052 | Updated: 19438 | Skipped: 22662 | Errors: 0
Progress: 42200/43052 | Updated: 19477 | Skipped: 22723 | Errors: 0
Progress: 42300/43052 | Updated: 19528 | Skipped: 22772 | Errors: 0
Progress: 42400/43052 | Updated: 19571 | Skipped: 22829 | Errors: 0
Progress: 42500/43052 | Updated: 19614 | Skipped: 22886 | Errors: 0
Progress: 42600/43052 | Updated: 19656 | Skipped: 22944 | Errors: 0
Progress: 42700/43052 | Updated: 19700 | Skipped: 23000 | Errors: 0
Progress: 42800/43052 | Updated: 19742 | Skipped: 23058 | Errors: 0
Progress: 42900/43052 | Updated: 19783 | Skipped: 23117 | Errors: 0
Progress: 43000/43052 | Updated: 19827 | Skipped: 23173 | Errors: 0
Progress: 43052/43052 | Updated: 19844 | Skipped: 23208 | Errors: 0

=== Done ===
Total updated:  19844
Total skipped:  23208
Total errors:   0
